id,title,description,link,image_link,availability,condition
kurbitssupa,Zucchini soup – Kúrbítssúpa,"While shopping at Litla Bændabúðin recently in Flúðir, I ""inherited"" a zucchini from a friend who bought a three-pack of fresh zucchinis, which I then spontaneously made into a very tasty soup at home. Zucchini are a subspecies of garden squash that belong to the cucurbit family. It is a breed that was originally bred by indigenous peoples in Central America and then came to Europe with seafarers in the 16th and 17th centuries. Today zucchinis also grow in Icelandic greenhouses. The English name ""zucchini"" comes from Italian, where this fruit is called ""zucchino"", a diminutive of ""zucca"" (= ""pumpkin""). In Icelandic, the zucchini is called ""kúrbítur"".
#icelandicrecipes #nordickitchen #iceland #yummyiceland #soup",https://yummy-iceland.blogspot.com/2024/08/kurbitssupa.html,https://islandmarkus.github.io/yummy-pins/pins/kurbitssupa.jpg,in stock,new
skuffukaka-i-heila-ofnskuffu,Icelandic chocolate cake from a tray – Skúffukaka í heila ofnskúffu,"""Skúffa"" is the Icelandic word for ""drawer"" or ""baking tray"" (= ""oven drawer""), and accordingly ""skúffukaka"" is a cake that is traditionally baked as a sheet cake. The classic Icelandic sheet cake, the ""skúffukaka"", is a chocolate cake with a thick layer of buttercream or powdered sugar icing, often with grated coconut on top or a bit of licorice. There are an incredible number of recipes for Skúffukaka, and I have already posted various variations here on the blog. Normally I bake smaller recipes, for a 10 x 14 inches (25 x 35 cm) baking tin or something similar, this time we had visitors who I wanted to present to ""classic Icelandic cake"", and in addition to carrot cake, there were cinnamon rolls and a ""strawberry bomb"". with meringue, just a complete sheet of skúffukaka. However, we didn't manage to make the whole cake - I froze part of it.   Our coffee table
#icelandicrecipes #nordickitchen #iceland #yummyiceland #icelandiccuisine #pastries",https://yummy-iceland.blogspot.com/2024/08/skuffukaka-i-heila-ofnskuffu.html,https://islandmarkus.github.io/yummy-pins/pins/skuffukaka-i-heila-ofnskuffu.jpg,in stock,new
jardarberjasprengja,Strawberry bomb – Jarðarberjasprengja,"This was actually a recipe for a rhubarb bomb, but as is the case in Icelandic supermarkets outside Reykjavík - it's often a matter of luck what I get, especially with fruit and vegetables. I even often have problems getting cucumbers - it's even more difficult with fruit... Long story short: there was no rhubarb in the supermarket, neither fresh nor frozen. So the planned rhubarb bomb quickly became a strawberry bomb. Also very tasty! I find this sweet mixture of whipped cream, meringue and fruit very typically Icelandic.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert #icelandiccuisine",https://yummy-iceland.blogspot.com/2024/08/jararberjasprengja.html,https://islandmarkus.github.io/yummy-pins/pins/jardarberjasprengja.jpg,in stock,new
uppahalds-gulrotarkakan-min,My current favorite carrot cake – Uppáhalds gulrótarkakan mín,"I have baked countless carrot cakes over the last 10 or 15 years, in many different variations and variants. The cake is my daughter's declared favorite cake; she has wanted it for her birthday for years, and of course I also baked a carrot cake for her confirmation, her wedding and the christening of her grandchild. Some of them were rather opulent cakes, some were quick, simple cakes baked in a classic loaf pan, some with cream cheese or cream, and some just with icing.   Over the years my recipes have changed, and the last few times I baked carrot cake with peaches in it, along with chopped hazelnuts and almonds. At the moment, this is my current favorite version of an Icelandic carrot cake. Recently a friend of mine, who I wanted to bake a cake for, asked me if she would like the carrot cake..? Yes, of course, of course! And when we had visitors over the next few days, I baked carrot cake again and the visitors raved that it was, without a lie, the best carrot cake they had ever eaten... Well, that makes you feel...!
#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert #icelandiccuisine",https://yummy-iceland.blogspot.com/2024/08/uppahalds-gulrotarkakan-min.html,https://islandmarkus.github.io/yummy-pins/pins/uppahalds-gulrotarkakan-min.jpg,in stock,new
sykurlaus-kryddkaka,Sugar-free spice cake – Sykurlaus kryddkaka,"Last weekend we had a dear friend visit who is currently trying to eat as little refined sugar/table sugar as possible. So I tried to bake something suitable to go with it... The original recipe called for 150 g of raw sugar, but I found sweetener/sprinkling sweetener in the supermarket, a can with 75 g, which according to the label on the package was 5 times sweeter than sugar. I then simply tried it out and mixed a few tablespoons of it with the margarine and the eggs and then tested whether the taste was there. I compensated for the lack of volume in the dough (and a bit of sweetness) with the grated carrots and the chopped dates. The result is definitely a very tasty, fluffy spice cake!
#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert #pastries",https://yummy-iceland.blogspot.com/2024/07/sykurlaus-kryddkaka.html,https://islandmarkus.github.io/yummy-pins/pins/sykurlaus-kryddkaka.jpg,in stock,new
hversgads-eplakaka,Everyday apple pie – Hversgads eplakaka,"This week I spontaneously baked an apple cake, a very simple recipe - with lots of sugar cinnamon on the cake. After all, cinnamon is supposed to be healthy - cinnamon is said to have many health-promoting properties, for example cinnamon is said to stimulate the appetite, promote intestinal activity and metabolism, and cinnamon is often said to have an antibacterial and even labor-promoting effect. Cinnamon is also said to improve insulin sensitivity, help stabilize blood sugar levels and reduce cholesterol (LDL). However, much of it is not scientifically proven, or only partially. Or what did I hear on the radio the other day? Whether cinnamon has long-term health benefits or not, ""Apple cake with cinnamon definitely tastes better than cinnamon without apple cake."" Good point!
#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert #pastries",https://yummy-iceland.blogspot.com/2024/07/hversgads-eplakaka.html,https://islandmarkus.github.io/yummy-pins/pins/hversgads-eplakaka.jpg,in stock,new
pylsupasta,Noodles with sausages – Pylsupasta,"Many Icelanders love the hot dog sausages ( pylsur ), which can be bought everywhere here. These sausages consist of approximately 65% ​​meat, a mixture of lamb, pork and beef. There are also other
#icelandicrecipes #nordickitchen #iceland #yummyiceland #icelandiccuisine #meat",https://yummy-iceland.blogspot.com/2024/07/pylsupasta.html,https://islandmarkus.github.io/yummy-pins/pins/pylsupasta.jpg,in stock,new
sumarsalad-med-jardarberjadressingu,Summer salad with strawberry dressing – Sumarsalad með jarðarberjadressingu,"Here I have another recipe for you for a summer salad with strawberries, with green lettuce, red onions, cucumber, fresh parsley - and strawberries and strawberry dressing. The recipe here is enough for two large portions as a main course - or for four small starter salads.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #sidedish",https://yummy-iceland.blogspot.com/2024/07/sumarsalad-me-jararberjadressingu.html,https://islandmarkus.github.io/yummy-pins/pins/sumarsalad-med-jardarberjadressingu.jpg,in stock,new
spinatsalat-med-jardarberjum,Spinach salad with strawberries – Spínatsalat með jarðarberjum,"The cultivation of strawberries in Iceland does not have a long history - reports of the first attempts to grow strawberries on the island date back to the end of the 19th century. And the attempts were initially not particularly successful; the Icelandic climate is not necessarily ideal for growing strawberries outdoors. In 1896, the first greenhouse was built in Iceland, where flowers and vegetables were first grown. From around 1920, some strawberries were also grown in greenhouses, from the 1930s onwards cultivation became increasingly successful and today strawberries in Iceland grow all year round in large, geothermally heated and illuminated greenhouses. You can generally buy fresh Icelandic strawberries in local shops from early summer to late autumn. Strawberries ( jarðarber ) have now become an integral part of Icelandic cuisine, from jams to desserts and sweet cakes to savory dishes, sauces and salads - like this recipe for spinach salad with fresh strawberries, cheese and nuts.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #sidedish",https://yummy-iceland.blogspot.com/2024/07/spinatsalat-me-jararberjum.html,https://islandmarkus.github.io/yummy-pins/pins/spinatsalat-med-jardarberjum.jpg,in stock,new
kaldur-braudrettur-med-raekjum-og-ananas,Cold bread dish with crabs and pineapple – Kaldur brauðréttur með rækjum og ananas,"Bread dishes are very popular among Icelanders these days. The first recorded recipe for a bread dish was published in Morgunblaðið at the beginning of 1974, as a delicious meal for parties after a visit to the cinema or theater that can also be easily prepared. The recipe back then involved cutting open baguettes, hollowing them out, spreading them with butter and mustard and then topping them with salami, onions, tomatoes and olives. The baguettes were then topped with cheese and simply put in the oven before eating. Since the beginning of the 80s, bread dishes have been very popular in Iceland as party food, either warm or cold, gratinated with cheese or not. Such bread dishes are also included on the cake buffet; many Icelanders love sweet cakes as well as hearty snacks. Here I have a recipe for a cold bread dish for you, fresh, fruity - and at least with cheese cubes, if not gratinated with cheese!
#icelandicrecipes #nordickitchen #iceland #yummyiceland #fish",https://yummy-iceland.blogspot.com/2024/06/kaldur-braurettur-me-rkjum-og-ananas.html,https://islandmarkus.github.io/yummy-pins/pins/kaldur-braudrettur-med-raekjum-og-ananas.jpg,in stock,new
sukkuladikaka-med-grilludu-sykurpudathaki,Chocolate cake with grilled marshmallow topping – Súkkulaðikaka með grilluðu sykurpúðaþaki,"When my daughter was recently leafing through one of my old Icelandic baking books and I translated to her that ""með sykurpúðaþaki"" means ""with a marshmallow roof"", which she immediately fell in love with. Okay, a look at the recipe showed that it doesn't actually use ready-made marshmallows, but basically the same
#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert #pastries",https://yummy-iceland.blogspot.com/2024/06/sukkulaikaka-me-grilluu-sykurpuaaki.html,https://islandmarkus.github.io/yummy-pins/pins/sukkuladikaka-med-grilludu-sykurpudathaki.jpg,in stock,new
